24	-180 51 -179 52
24	-177 -86 -176 -85
24	-177 52 -176 53
24	-177 68 -176 69
24	-176 -86 -175 -85
24	-176 27 -175 28
24	-174 26 -173 27
24	-173 52 -172 53
24	-172 -12 -171 -11
24	-172 52 -171 53
24	-172 64 -171 65
24	-170 53 -169 54
24	-169 -85 -168 -84
24	-169 -15 -168 -14
24	-168 24 -167 25
24	-168 25 -167 26
24	-166 -86 -165 -85
24	-166 -11 -165 -10
24	-166 23 -165 24
24	-165 68 -164 69
24	-164 -19 -163 -18
24	-163 62 -162 63
24	-162 54 -161 55
24	-162 56 -161 57
24	-161 -87 -160 -86
24	-161 -11 -160 -10
24	-161 -1 -160 0
24	-161 69 -160 70
24	-160 -1 -159 0
24	-159 -86 -158 -85
24	-159 -78 -158 -77
24	-159 -21 -158 -20
24	-159 -9 -158 -8
24	-159 63 -158 64
24	-158 -87 -157 -86
24	-158 -86 -157 -85
24	-158 -10 -157 -9
24	-158 20 -157 21
24	-158 68 -157 69
24	-158 69 -157 70
24	-158 71 -157 72
24	-157 -87 -156 -86
24	-156 -79 -155 -78
24	-156 55 -155 56
24	-156 61 -155 62
24	-155 -22 -154 -21
24	-155 -16 -154 -15
24	-155 67 -154 68
24	-155 71 -154 72
24	-154 -86 -153 -85
24	-154 -78 -153 -77
24	-154 66 -153 67
24	-153 -78 -152 -77
24	-153 59 -152 60
24	-152 -87 -151 -86
24	-151 -10 -150 -9
24	-150 -87 -149 -86
24	-150 -17 -149 -16
24	-149 -77 -148 -76
24	-149 -18 -148 -17
24	-149 68 -148 69
24	-148 -77 -147 -76
24	-147 -86 -146 -85
24	-147 -78 -146 -77
24	-145 -78 -144 -77
24	-145 59 -144 60
24	-144 -77 -143 -76
24	-144 -21 -143 -20
24	-143 70 -142 71
24	-142 -20 -141 -19
24	-141 59 -140 60
24	-140 -76 -139 -75
24	-140 -21 -139 -20
24	-140 -19 -139 -18
24	-138 -76 -137 -75
24	-138 64 -137 65
24	-134 65 -133 66
24	-133 -76 -132 -75
24	-133 -75 -132 -74
24	-133 66 -132 67
24	-130 50 -129 51
24	-130 68 -129 69
24	-129 67 -128 68
24	-129 68 -128 69
24	-127 63 -126 64
24	-126 60 -125 61
24	-126 70 -125 71
24	-125 39 -124 40
24	-125 62 -124 63
24	-125 72 -124 73
24	-125 74 -124 75
24	-122 60 -121 61
24	-122 62 -121 63
24	-122 65 -121 66
24	-121 62 -120 63
24	-121 67 -120 68
24	-121 69 -120 70
24	-120 -75 -119 -74
24	-120 60 -119 61
24	-120 76 -119 77
24	-119 71 -118 72
24	-118 69 -117 70
24	-117 66 -116 67
24	-117 69 -116 70
24	-116 -75 -115 -74
24	-116 59 -115 60
24	-116 65 -115 66
24	-116 71 -115 72
24	-116 76 -115 77
24	-115 -75 -114 -74
24	-115 70 -114 71
24	-114 75 -113 76
24	-111 75 -110 76
24	-111 76 -110 77
24	-110 55 -109 56
24	-109 58 -108 59
24	-109 75 -108 76
24	-108 56 -107 57
24	-108 62 -107 63
24	-108 71 -107 72
24	-108 75 -107 76
24	-107 56 -106 57
24	-107 66 -106 67
24	-106 -27 -105 -26
24	-106 66 -105 67
24	-106 75 -105 76
24	-105 63 -104 64
24	-105 64 -104 65
24	-104 -75 -103 -74
24	-104 59 -103 60
24	-104 64 -103 65
24	-103 62 -102 63
24	-103 75 -102 76
24	-102 -76 -101 -75
24	-102 73 -101 74
24	-101 75 -100 76
24	-100 -76 -99 -75
24	-100 -75 -99 -74
24	-100 73 -99 74
24	-99 69 -98 70
24	-98 72 -97 73
24	-98 76 -97 77
24	-96 57 -95 58
24	-96 76 -95 77
24	-96 77 -95 78
24	-94 55 -93 56
24	-94 65 -93 66
24	-94 72 -93 73
24	-93 20 -92 21
24	-93 58 -92 59
24	-93 61 -92 62
24	-93 68 -92 69
24	-92 1 -91 2
24	-92 55 -91 56
24	-92 74 -91 75
24	-91 -69 -90 -68
24	-91 0 -90 1
24	-91 76 -90 77
24	-90 -2 -89 -1
24	-90 0 -89 1
24	-90 63 -89 64
24	-90 75 -89 76
24	-90 76 -89 77
24	-89 76 -88 77
24	-88 16 -87 17
24	-87 -79 -86 -78
24	-87 -78 -86 -77
24	-87 72 -86 73
24	-86 70 -85 71
24	-86 77 -85 78
24	-85 70 -84 71
24	-85 78 -84 79
24	-84 17 -83 18
24	-84 70 -83 71
24	-83 -80 -82 -79
24	-83 15 -82 16
24	-83 54 -82 55
24	-83 67 -82 68
24	-83 76 -82 77
24	-82 -81 -81 -80
24	-81 55 -80 56
24	-81 71 -80 72
24	-80 24 -79 25
24	-80 27 -79 28
24	-80 71 -79 72
24	-80 72 -79 73
24	-80 73 -79 74
24	-79 -74 -78 -73
24	-79 63 -78 64
24	-79 64 -78 65
24	-79 72 -78 73
24	-78 27 -77 28
24	-78 65 -77 66
24	-78 83 -77 84
24	-77 61 -76 62
24	-77 62 -76 63
24	-77 73 -76 74
24	-77 83 -76 84
24	-76 -46 -75 -45
24	-76 18 -75 19
24	-76 57 -75 58
24	-76 65 -75 66
24	-75 -71 -74 -70
24	-75 19 -74 20
24	-75 57 -74 58
24	-75 78 -74 79
24	-74 -74 -73 -73
24	-74 -72 -73 -71
24	-74 65 -73 66
24	-73 -72 -72 -71
24	-73 62 -72 63
24	-73 68 -72 69
24	-73 70 -72 71
24	-72 -74 -71 -73
24	-71 -77 -70 -76
24	-71 -69 -70 -68
24	-71 56 -70 57
24	-71 76 -70 77
24	-70 -77 -69 -76
24	-70 -76 -69 -75
24	-70 52 -69 53
24	-70 55 -69 56
24	-70 64 -69 65
24	-69 17 -68 18
24	-69 55 -68 56
24	-69 64 -68 65
24	-69 77 -68 78
24	-68 57 -67 58
24	-68 69 -67 70
24	-67 -72 -66 -71
24	-67 61 -66 62
24	-67 67 -66 68
24	-67 80 -66 81
