22	-180 51 -179 52
22	-177 -86 -176 -85
22	-177 52 -176 53
22	-177 68 -176 69
22	-176 -86 -175 -85
22	-176 27 -175 28
22	-176 71 -175 72
22	-174 26 -173 27
22	-172 -12 -171 -11
22	-172 52 -171 53
22	-172 64 -171 65
22	-169 -85 -168 -84
22	-169 -15 -168 -14
22	-169 64 -168 65
22	-168 24 -167 25
22	-168 25 -167 26
22	-166 -86 -165 -85
22	-166 -12 -165 -11
22	-166 23 -165 24
22	-165 68 -164 69
22	-164 -14 -163 -13
22	-163 62 -162 63
22	-162 54 -161 55
22	-162 56 -161 57
22	-161 -87 -160 -86
22	-161 -11 -160 -10
22	-161 -1 -160 0
22	-161 69 -160 70
22	-160 -1 -159 0
22	-159 -86 -158 -85
22	-159 -78 -158 -77
22	-159 -21 -158 -20
22	-159 63 -158 64
22	-158 -87 -157 -86
22	-158 -86 -157 -85
22	-158 68 -157 69
22	-158 69 -157 70
22	-157 -87 -156 -86
22	-156 -79 -155 -78
22	-155 -22 -154 -21
22	-155 67 -154 68
22	-155 71 -154 72
22	-154 -86 -153 -85
22	-154 -78 -153 -77
22	-154 66 -153 67
22	-153 -78 -152 -77
22	-153 59 -152 60
22	-153 64 -152 65
22	-152 -87 -151 -86
22	-151 -10 -150 -9
22	-150 -87 -149 -86
22	-150 -17 -149 -16
22	-149 -77 -148 -76
22	-149 -18 -148 -17
22	-149 68 -148 69
22	-148 -77 -147 -76
22	-147 -86 -146 -85
22	-147 -78 -146 -77
22	-145 -78 -144 -77
22	-144 -77 -143 -76
22	-144 -28 -143 -27
22	-143 70 -142 71
22	-142 -20 -141 -19
22	-142 -17 -141 -16
22	-141 -17 -140 -16
22	-141 59 -140 60
22	-140 -76 -139 -75
22	-140 -21 -139 -20
22	-140 -19 -139 -18
22	-139 58 -138 59
22	-138 -76 -137 -75
22	-138 64 -137 65
22	-137 69 -136 70
22	-133 -76 -132 -75
22	-133 -75 -132 -74
22	-130 50 -129 51
22	-129 67 -128 68
22	-129 68 -128 69
22	-128 64 -127 65
22	-126 70 -125 71
22	-125 39 -124 40
22	-125 62 -124 63
